,Prognozuojamas nacionalinis elektros energijos suvartojimas,Planuojamas nacionalinis elektros energijos suvartojimas,Faktinis nacionalinis Elektros energijos vartojimas
2024-04-24 18:00:00,1596,1495.37,1585.136
2024-04-24 19:00:00,1589,1520.47,1568.189
2024-04-24 20:00:00,1576,1585.47,1559.709
2024-04-24 21:00:00,1544,1550.37,1525.701
2024-04-24 22:00:00,1412,1422.47,1400.317
2024-04-24 23:00:00,1266,1323.17,1258.797
2024-04-25 00:00:00,1173,1185.97,1185.558
2024-04-25 01:00:00,1123,1081.27,1151.71
2024-04-25 02:00:00,1096,1066.07,1123.731
2024-04-25 03:00:00,1092,1064.47,1116.618
2024-04-25 04:00:00,1113,1071.77,1133.52
2024-04-25 05:00:00,1177,1136.97,1211.882
2024-04-25 06:00:00,1379,1317.97,1403.417
2024-04-25 07:00:00,1574,1467.17,1554.489
2024-04-25 08:00:00,1711,1589.77,1699.846
2024-04-25 09:00:00,1747,1628.27,1738.947
2024-04-25 10:00:00,1738,1659.57,1677.6
2024-04-25 11:00:00,1726,1605.37,1647.616
2024-04-25 12:00:00,1712,1600.37,1612.096
2024-04-25 13:00:00,1672,1529.47,1614.594
2024-04-25 14:00:00,1684,1521.87,1624.379
2024-04-25 15:00:00,1650,1455.47,1577.092
2024-04-25 16:00:00,1610,1439.77,1530.549
2024-04-25 17:00:00,1548,1462.27,1471.385
2024-04-25 18:00:00,1490,1390.27,1456.543
2024-04-25 19:00:00,1505,1395.27,1467.667
2024-04-25 20:00:00,1536,1387.67,1510.805
2024-04-25 21:00:00,1529,1391.57,1534.442
2024-04-25 22:00:00,1421,1339.17,1424.519
2024-04-25 23:00:00,1285,1241.87,1285.005
2024-04-26 00:00:00,1202,1161.27,1205.098
2024-04-26 01:00:00,1152,1115.57,1166.358
2024-04-26 02:00:00,1126,1032.87,1151.448
2024-04-26 03:00:00,1121,1029.17,1149.049
2024-04-26 04:00:00,1144,1033.67,1169.205
2024-04-26 05:00:00,1208,1123.77,1243.996
2024-04-26 06:00:00,1397,1365.17,1446.68
2024-04-26 07:00:00,1550,1452.17,1559.637
2024-04-26 08:00:00,1606,1541.47,1607.148
2024-04-26 09:00:00,1577,1505.67,1579.829
2024-04-26 10:00:00,1528,1541.27,1459.774
2024-04-26 11:00:00,1512,1519.07,1460.97
2024-04-26 12:00:00,1473,1426.17,1528.122
2024-04-26 13:00:00,1459,1410.27,1496.511
2024-04-26 14:00:00,1418,1413.77,1456.953
2024-04-26 15:00:00,1388,1413.57,1431.864
2024-04-26 16:00:00,1365,1370.47,1409.784
2024-04-26 17:00:00,1357,1354.67,1339.776
2024-04-26 18:00:00,1382,1404.37,1338.522
2024-04-26 19:00:00,1431,1362.87,1392.307
2024-04-26 20:00:00,1461,1416.77,1422.417
2024-04-26 21:00:00,1479,1409.87,1443.179
2024-04-26 22:00:00,1395,1295.57,1350.95
2024-04-26 23:00:00,1278,1184.47,1234.015
2024-04-27 00:00:00,1191,1125.27,1156.576
2024-04-27 01:00:00,1139,1041.57,1092.261
2024-04-27 02:00:00,1109,1010.17,1058.039
2024-04-27 03:00:00,1098,1011.17,1035.688
2024-04-27 04:00:00,1100,1023.57,1040.104
2024-04-27 05:00:00,1111,1051.17,1065.124
2024-04-27 06:00:00,1150,1091.27,1136.806
2024-04-27 07:00:00,1222,1172.87,1241.514
2024-04-27 08:00:00,1291,1251.67,1381.929
2024-04-27 09:00:00,1318,1274.47,1512.767
2024-04-27 10:00:00,1295,1303.87,1478.663
2024-04-27 11:00:00,1259,1352.97,1336.511
2024-04-27 12:00:00,1227,1377.57,1311.018
2024-04-27 13:00:00,1210,1294.97,1280.903
2024-04-27 14:00:00,1208,1312.17,1285.145
2024-04-27 15:00:00,1174,1212.87,1416.228
2024-04-27 16:00:00,1178,1174.67,1381.584
2024-04-27 17:00:00,1191,1248.27,1312.189
2024-04-27 18:00:00,1227,1258.27,1235.781
2024-04-27 19:00:00,1277,1238.87,1255.696
2024-04-27 20:00:00,1312,1260.97,1285.075
2024-04-27 21:00:00,1338,1270.87,1301.017
2024-04-27 22:00:00,1283,1197.17,1228.186
2024-04-27 23:00:00,1184,1118.67,1140.079
2024-04-28 00:00:00,1109,1054.57,1066.271
2024-04-28 01:00:00,1064,996.97,1017.986
2024-04-28 02:00:00,1039,956.07,982.608
2024-04-28 03:00:00,1032,944.47,963.813
2024-04-28 04:00:00,1031,946.27,965.416
2024-04-28 05:00:00,1041,964.47,986.607
2024-04-28 06:00:00,1060,1009.37,1057.192
2024-04-28 07:00:00,1108,1089.47,1137.998
2024-04-28 08:00:00,1173,1169.07,1246.816
2024-04-28 09:00:00,1205,1245.37,1300.666
2024-04-28 10:00:00,1196,1284.27,1233.451
2024-04-28 11:00:00,1169,1241.67,1129.893
2024-04-28 12:00:00,1127,1174.97,1110.792
2024-04-28 13:00:00,1109,1128.17,1125.341
2024-04-28 14:00:00,1087,1096.47,1107.601
2024-04-28 15:00:00,1075,1158.57,1117.336
2024-04-28 16:00:00,1095,1109.77,1158.947
2024-04-28 17:00:00,1124,1104.97,1124.661
2024-04-28 18:00:00,1185,1175.37,1108.68
2024-04-28 19:00:00,1258,1199.47,1224.478
2024-04-28 20:00:00,1308,1263.17,1304.281
2024-04-28 21:00:00,1339,1298.47,1349.569
2024-04-28 22:00:00,1274,1236.87,1252.995
2024-04-28 23:00:00,1161,1133.77,1117.454
2024-04-29 00:00:00,1067,1026.28,1023.033
2024-04-29 01:00:00,1023,989.07,976.487
2024-04-29 02:00:00,1004,963.87,955.117
2024-04-29 03:00:00,1006,959.57,949.488
2024-04-29 04:00:00,1016,984.97,971.43
2024-04-29 05:00:00,1061,1064.47,1044.893
2024-04-29 06:00:00,1235,1250.27,1253.424
2024-04-29 07:00:00,1420,1427.87,1384.68
2024-04-29 08:00:00,1541,1531.17,1511.875
2024-04-29 09:00:00,1555,1561.17,1518.479
2024-04-29 10:00:00,1517,1570.87,1362.409
2024-04-29 11:00:00,1489,1592.57,1240.093
2024-04-29 12:00:00,1452,1581.77,1205.326
2024-04-29 13:00:00,1435,1521.37,1250.59
2024-04-29 14:00:00,1423,1404.47,1136.646
2024-04-29 15:00:00,1424,1380.67,1117.249
2024-04-29 16:00:00,1436,1278.07,1153.115
2024-04-29 17:00:00,1415,1289.97,1229.333
2024-04-29 18:00:00,1388,1338.47,1232.23
2024-04-29 19:00:00,1409,1364.67,1305.692
2024-04-29 20:00:00,1431,1399.77,1339.253
2024-04-29 21:00:00,1440,1412.37,1354.642
2024-04-29 22:00:00,1344,1298.77,1247.048
2024-04-29 23:00:00,1209,1167.77,1118.82
2024-04-30 00:00:00,1127,1100.37,1038.594
2024-04-30 01:00:00,1077,1051.37,993.872
2024-04-30 02:00:00,1052,1026.07,975.961
2024-04-30 03:00:00,1048,1012.07,967.669
2024-04-30 04:00:00,1063,1006.47,979.589
2024-04-30 05:00:00,1112,1085.37,1049.363
2024-04-30 06:00:00,1257,1277.17,1244.235
2024-04-30 07:00:00,1398,1391.27,1340.521
2024-04-30 08:00:00,1467,1463.97,1348.822
2024-04-30 09:00:00,1484,1406.57,1289.084
2024-04-30 10:00:00,1463,1349.77,1196.92
2024-04-30 11:00:00,1448,1347.07,1126.605
2024-04-30 12:00:00,1420,1388.47,1097.466
2024-04-30 13:00:00,1407,1400.97,1070.188
2024-04-30 14:00:00,1379,1342.97,1021.995
2024-04-30 15:00:00,1358,1316.67,992.97
2024-04-30 16:00:00,1342,1290.77,1010.866
2024-04-30 17:00:00,1326,1209.97,1091.422
2024-04-30 18:00:00,1334,1196.17,1182.088
2024-04-30 19:00:00,1358,1208.67,1286.976
2024-04-30 20:00:00,1383,1267.67,1315.512
2024-04-30 21:00:00,1393,1340.67,1319.5
2024-04-30 22:00:00,1310,1249.17,1235.55
2024-04-30 23:00:00,1194,1168.37,1117.77
2024-05-01 00:00:00,1115,1057.97,1043.645
2024-05-01 01:00:00,1070,977.47,980.676
2024-05-01 02:00:00,1048,920.87,957.693
2024-05-01 03:00:00,1042,932.17,952.176
2024-05-01 04:00:00,1041,905.37,954.54
2024-05-01 05:00:00,1052,911.97,979.287
2024-05-01 06:00:00,1091,958.97,1062.694
2024-05-01 07:00:00,1154,1038.87,1137.491
2024-05-01 08:00:00,1206,1130.07,1183.451
2024-05-01 09:00:00,1233,1184.87,1107.752
2024-05-01 10:00:00,1224,1168.67,1057.07
2024-05-01 11:00:00,1208,1164.47,1007.029
2024-05-01 12:00:00,1191,1123.47,1000.651
2024-05-01 13:00:00,1175,1131.47,1074.4
2024-05-01 14:00:00,1163,1068.37,1054.916
2024-05-01 15:00:00,1154,1094.37,1017.579
2024-05-01 16:00:00,1166,1067.87,1048.463
2024-05-01 17:00:00,1184,1086.87,1073.976
2024-05-01 18:00:00,1212,1125.67,1120.307
2024-05-01 19:00:00,1248,1154.37,1207.203
2024-05-01 20:00:00,1275,1184.97,1283.884
2024-05-01 21:00:00,1294,1252.87,1330.979
2024-05-01 22:00:00,1228,1189.67,1229.457
2024-05-01 23:00:00,1124,1058.97,1117.072
2024-05-02 00:00:00,1071,995.57,1027.468
2024-05-02 01:00:00,1034,966.37,960.249
2024-05-02 02:00:00,1015,945.07,944.509
2024-05-02 03:00:00,1013,941.97,952.42
2024-05-02 04:00:00,1019,961.97,977.558
2024-05-02 05:00:00,1056,1021.57,1022.544
2024-05-02 06:00:00,1192,1223.87,1227.729
2024-05-02 07:00:00,1325,1354.07,1384.873
2024-05-02 08:00:00,1386,1422.97,1429.336
2024-05-02 09:00:00,1386,1426.67,1355.959
2024-05-02 10:00:00,1363,1345.57,1251.651
2024-05-02 11:00:00,1342,1334.37,1198.929
2024-05-02 12:00:00,1317,1285.47,1216.032
2024-05-02 13:00:00,1311,1290.47,1204.886
2024-05-02 14:00:00,1295,1258.17,1163.236
2024-05-02 15:00:00,1278,1210.97,1222.971
2024-05-02 16:00:00,1264,1178.17,1258.737
2024-05-02 17:00:00,1255,1218.67,1182.618
2024-05-02 18:00:00,1273,1252.37,1208.762
2024-05-02 19:00:00,1295,1247.97,1292.361
2024-05-02 20:00:00,1313,1300.07,1349.962
2024-05-02 21:00:00,1323,1305.37,1369.015
2024-05-02 22:00:00,1244,1225.87,1273.466
2024-05-02 23:00:00,1138,1083.37,1136.492
2024-05-03 00:00:00,1077,1043.77,1046.353
2024-05-03 01:00:00,1037,976.17,996.26
2024-05-03 02:00:00,1017,915.47,968.914
2024-05-03 03:00:00,1015,930.37,957.33
2024-05-03 04:00:00,1023,936.87,967.649
2024-05-03 05:00:00,1062,964.97,1030.297
2024-05-03 06:00:00,1203,1149.57,1228.421
2024-05-03 07:00:00,1323,1306.97,1320.106
2024-05-03 08:00:00,1398,1326.97,1270.782
2024-05-03 09:00:00,1402,1299.17,1172.772
2024-05-03 10:00:00,1381,1193.47,1063.345
2024-05-03 11:00:00,1368,1250.77,1073.196
2024-05-03 12:00:00,1338,1157.57,1089.021
2024-05-03 13:00:00,1337,1111.87,1049.771
2024-05-03 14:00:00,1306,1066.87,1038.306
2024-05-03 15:00:00,1290,1106.57,1069.715
2024-05-03 16:00:00,1265,1075.37,1092.886
2024-05-03 17:00:00,1252,1070.17,1121.161
2024-05-03 18:00:00,1264,1115.07,1170.953
2024-05-03 19:00:00,1283,1178.57,1253.87
2024-05-03 20:00:00,1292,1243.97,1301.145
2024-05-03 21:00:00,1304,1286.47,1310.518
2024-05-03 22:00:00,1242,1235.47,1245.089
2024-05-03 23:00:00,1144,1065.57,1126.406
2024-05-04 00:00:00,1080,991.27,1044.038
2024-05-04 01:00:00,1037,969.27,998.1
2024-05-04 02:00:00,1015,938.97,964.506
2024-05-04 03:00:00,1006,917.97,950.548
2024-05-04 04:00:00,1005,948.47,951.619
2024-05-04 05:00:00,1011,954.47,968.595
2024-05-04 06:00:00,1053,990.17,1024.885
2024-05-04 07:00:00,1116,1052.47,1094.928
2024-05-04 08:00:00,1181,1108.87,1178.756
2024-05-04 09:00:00,1211,1117.77,1174.118
2024-05-04 10:00:00,1204,1137.77,1075.199
2024-05-04 11:00:00,1185,1157.77,968.771
2024-05-04 12:00:00,1156,1102.17,912.896
2024-05-04 13:00:00,1150,1043.97,923.447
2024-05-04 14:00:00,1148,1025.87,895.076
2024-05-04 15:00:00,1134,1154.87,894.841
2024-05-04 16:00:00,1135,1159.27,1078.929
2024-05-04 17:00:00,1153,1115.27,1036.307
2024-05-04 18:00:00,1175,1130.97,1083.762
2024-05-04 19:00:00,1202,1150.37,1166.282
2024-05-04 20:00:00,1226,1178.77,1216.34
2024-05-04 21:00:00,1232,1213.07,1239.038
2024-05-04 22:00:00,1188,1154.47,1179.697
2024-05-04 23:00:00,1101,1046.97,1075.418
2024-05-05 00:00:00,1039,987.17,1011.09
2024-05-05 01:00:00,999,948.57,956.589
2024-05-05 02:00:00,977,923.07,929.243
2024-05-05 03:00:00,969,911.67,916.303
2024-05-05 04:00:00,965,913.57,912.721
2024-05-05 05:00:00,970,914.27,920.999
2024-05-05 06:00:00,984,942.77,953.49
2024-05-05 07:00:00,1038,994.37,936.158
2024-05-05 08:00:00,1117,1058.87,925.018
2024-05-05 09:00:00,1167,1100.77,945.033
2024-05-05 10:00:00,1168,1080.27,884.784
2024-05-05 11:00:00,1154,1066.77,811.108
2024-05-05 12:00:00,1128,1010.47,779.596
2024-05-05 13:00:00,1111,861.97,718.034
2024-05-05 14:00:00,1098,885.67,761.646
2024-05-05 15:00:00,1081,840.77,781.501
2024-05-05 16:00:00,1090,891.07,792.228
2024-05-05 17:00:00,1122,985.07,942.577
2024-05-05 18:00:00,1163,1080.47,1063.883
2024-05-05 19:00:00,1209,1147.47,1158.473
2024-05-05 20:00:00,1232,1223.97,1227.202
2024-05-05 21:00:00,1239,1243.07,1261.773
2024-05-05 22:00:00,1187,1089.57,1169.257
2024-05-05 23:00:00,1084,977.37,1047.736
2024-05-06 00:00:00,1011,971.67,987.019
2024-05-06 01:00:00,973,985.87,942.641
2024-05-06 02:00:00,955,928.17,925.451
2024-05-06 03:00:00,954,902.57,908.494
2024-05-06 04:00:00,963,902.07,914.071
2024-05-06 05:00:00,1001,993.77,981.064
2024-05-06 06:00:00,1144,1197.27,1193.035
2024-05-06 07:00:00,1284,1317.67,1364.189
2024-05-06 08:00:00,1384,1403.27,1501.956
2024-05-06 09:00:00,1452,1432.87,1547.045
2024-05-06 10:00:00,1425,1458.07,1511.552
2024-05-06 11:00:00,1411,1453.67,1528.222
2024-05-06 12:00:00,1389,1427.87,1456.243
2024-05-06 13:00:00,1402,1463.27,1423.098
2024-05-06 14:00:00,1401,1436.07,1479.616
2024-05-06 15:00:00,1384,1358.97,1550.12
2024-05-06 16:00:00,1363,1371.87,1455.375
2024-05-06 17:00:00,1357,1345.47,1360.968
2024-05-06 18:00:00,1378,1336.27,1387.476
2024-05-06 19:00:00,1391,1328.27,1393.589
2024-05-06 20:00:00,1395,1376.17,1377.948
2024-05-06 21:00:00,1380,1356.37,1350.32
2024-05-06 22:00:00,1291,1261.17,1232.275
2024-05-06 23:00:00,1167,1139.67,1106.96
2024-05-07 00:00:00,1114,1070.97,1037.114
2024-05-07 01:00:00,1073,1002.77,974.361
2024-05-07 02:00:00,1047,977.77,959.892
2024-05-07 03:00:00,1033,972.27,948.911
2024-05-07 04:00:00,1030,977.27,954.109
2024-05-07 05:00:00,1084,1046.27,1019.149
2024-05-07 06:00:00,1257,1203.87,1251.992
2024-05-07 07:00:00,1404,1339.07,1431.159
2024-05-07 08:00:00,1462,1415.87,1496.483
2024-05-07 09:00:00,1439,1408.97,1413.764
2024-05-07 10:00:00,1400,1377.37,1291.32
2024-05-07 11:00:00,1404,1297.17,1349.511
2024-05-07 12:00:00,1389,1309.37,1325.586
2024-05-07 13:00:00,1371,1327.87,1291.559
2024-05-07 14:00:00,1330,1358.47,1220.519
2024-05-07 15:00:00,1297,1308.77,1165.256
2024-05-07 16:00:00,1303,1331.17,1151.13
2024-05-07 17:00:00,1291,1370.67,1148.05
2024-05-07 18:00:00,1300,1307.07,1173.638
2024-05-07 19:00:00,1322,1320.57,1268.842
2024-05-07 20:00:00,1339,1345.67,1333.374
2024-05-07 21:00:00,1349,1353.47,1354.339
2024-05-07 22:00:00,1282,1288.27,1282.92
2024-05-07 23:00:00,1167,1175.77,1163.064
2024-05-08 00:00:00,1099,1072.57,1089.83
2024-05-08 01:00:00,1068,1000.77,1034.309
2024-05-08 02:00:00,1050,993.67,1013.584
2024-05-08 03:00:00,1053,988.27,1000.404
2024-05-08 04:00:00,1056,947.57,1014.664
2024-05-08 05:00:00,1105,1035.07,1083.425
2024-05-08 06:00:00,1271,1199.07,1288.127
2024-05-08 07:00:00,1401,1325.47,1410.761
2024-05-08 08:00:00,1457,1381.97,1453.792
2024-05-08 09:00:00,1437,1256.87,1391.537
2024-05-08 10:00:00,1390,1229.37,1248.591
2024-05-08 11:00:00,1383,1394.57,1204.112
2024-05-08 12:00:00,1342,1380.27,1180.739
2024-05-08 13:00:00,1331,1327.57,1178.799
2024-05-08 14:00:00,1295,1297.67,1102.617
2024-05-08 15:00:00,1252,1311.47,1062.532
2024-05-08 16:00:00,1237,1245.37,1104.166
2024-05-08 17:00:00,1236,1368.97,1148.138
2024-05-08 18:00:00,1258,1330.87,1218.218
2024-05-08 19:00:00,1292,1324.37,1312.178
2024-05-08 20:00:00,1313,1359.97,1356.602
2024-05-08 21:00:00,1339,1371.97,1370.667
2024-05-08 22:00:00,1279,1300.57,1292.844
2024-05-08 23:00:00,1173,1161.27,1149.049
2024-05-09 00:00:00,1091,1100.77,1069.273
2024-05-09 01:00:00,1056,1031.77,1025.934
2024-05-09 02:00:00,1036,985.97,1002.023
2024-05-09 03:00:00,1036,981.47,1000.245
2024-05-09 04:00:00,1031,995.87,1009.992
2024-05-09 05:00:00,1080,1061.87,1060.005
2024-05-09 06:00:00,1237,1214.07,1252.292
2024-05-09 07:00:00,1387,1347.87,1393.236
2024-05-09 08:00:00,1485,1406.77,1484.027
2024-05-09 09:00:00,1495,1442.37,1513.385
2024-05-09 10:00:00,1483,1421.97,1486.664
2024-05-09 11:00:00,1485,1478.87,1521.764
2024-05-09 12:00:00,1472,1456.87,1564.677
2024-05-09 13:00:00,1470,1485.47,1592.91
2024-05-09 14:00:00,1450,1460.17,1571.516
2024-05-09 15:00:00,1402,1477.97,1501.371
2024-05-09 16:00:00,1388,1466.57,1453.247
2024-05-09 17:00:00,1369,1444.67,1383.185
2024-05-09 18:00:00,1363,1471.27,1351.235
2024-05-09 19:00:00,1386,1412.57,1380.446
2024-05-09 20:00:00,1397,1422.57,1382.586
2024-05-09 21:00:00,1394,1398.97,1366.335
2024-05-09 22:00:00,1319,1295.07,1283.563
2024-05-09 23:00:00,1205,1253.27,1155.509
2024-05-10 00:00:00,1130,1158.47,1080.902
2024-05-10 01:00:00,1085,1038.27,1032.59
2024-05-10 02:00:00,1055,1019.37,993.257
2024-05-10 03:00:00,1046,1011.27,984.651
2024-05-10 04:00:00,1044,1020.77,989.547
2024-05-10 05:00:00,1090,1062.17,1037.936
2024-05-10 06:00:00,1260,1214.57,1210.388
2024-05-10 07:00:00,1413,1399.97,1374.725
2024-05-10 08:00:00,1520,1426.17,1519.256
2024-05-10 09:00:00,1538,1474.77,1579.949
2024-05-10 10:00:00,1528,1456.27,1564.099
2024-05-10 11:00:00,1527,1499.77,1595.24
2024-05-10 12:00:00,1518,1475.97,1610.38
2024-05-10 13:00:00,1525,1475.17,1619.51
2024-05-10 14:00:00,1487,1459.37,1575.101
2024-05-10 15:00:00,1424,1436.07,1506.059
2024-05-10 16:00:00,1392,1408.67,1398.761
2024-05-10 17:00:00,1372,1301.87,1241.407
2024-05-10 18:00:00,1358,1330.27,1228.691
2024-05-10 19:00:00,1373,1271.17,1252.472
2024-05-10 20:00:00,1375,1315.87,1307.772
2024-05-10 21:00:00,1365,1320.27,1323.525
2024-05-10 22:00:00,1281,1310.77,1279.915
2024-05-10 23:00:00,1178,1212.67,1169.986
2024-05-11 00:00:00,1120,1126.37,1092.901
2024-05-11 01:00:00,1084,1041.47,1037.785
2024-05-11 02:00:00,1067,998.87,1001.985
2024-05-11 03:00:00,1052,980.97,1028.744
2024-05-11 04:00:00,1045,964.97,1034.775
2024-05-11 05:00:00,1047,974.97,1031.542
2024-05-11 06:00:00,1104,1026.37,1042.886
2024-05-11 07:00:00,1172,1097.67,1027.945
2024-05-11 08:00:00,1243,1135.97,1044.023
2024-05-11 09:00:00,1270,1110.17,1064.289
2024-05-11 10:00:00,1249,1031.07,955.933
2024-05-11 11:00:00,1218,1097.67,1002.712
2024-05-11 12:00:00,1150,968.97,1022.981
2024-05-11 13:00:00,1110,998.37,982.442
2024-05-11 14:00:00,1078,1128.57,950.044
2024-05-11 15:00:00,1043,1051.37,936.358
2024-05-11 16:00:00,1076,1162.27,1004.425
2024-05-11 17:00:00,1093,1087.37,1050.414
2024-05-11 18:00:00,1113,1080.27,1043.346
2024-05-11 19:00:00,1163,1046.67,1142.552
2024-05-11 20:00:00,1189,1186.57,1237.977
2024-05-11 21:00:00,1228,1225.07,1263.745
2024-05-11 22:00:00,1206,1245.97,1208.813
2024-05-11 23:00:00,1112,1123.67,1113.564
2024-05-12 00:00:00,1057,1044.07,1057.512
2024-05-12 01:00:00,1025,1011.37,1010.238
2024-05-12 02:00:00,997,964.67,979.168
2024-05-12 03:00:00,983,966.07,952.799
2024-05-12 04:00:00,976,963.57,945.646
2024-05-12 05:00:00,986,983.27,965.29
2024-05-12 06:00:00,1023,984.07,1009.954
2024-05-12 07:00:00,1065,996.07,1043.476
2024-05-12 08:00:00,1106,1017.57,1091.74
2024-05-12 09:00:00,1126,981.17,1114.363
2024-05-12 10:00:00,1116,851.37,1008.163
2024-05-12 11:00:00,1100,1118.17,975.909
2024-05-12 12:00:00,1049,1096.57,966.22
2024-05-12 13:00:00,1022,1068.77,930.116
2024-05-12 14:00:00,1000,1056.97,897.346
2024-05-12 15:00:00,969,1063.97,909.934
2024-05-12 16:00:00,1001,1064.47,971.742
2024-05-12 17:00:00,1047,1074.17,986.647
2024-05-12 18:00:00,1103,1149.47,986.536
2024-05-12 19:00:00,1168,1146.07,1173.554
2024-05-12 20:00:00,1210,1157.67,1240.565
2024-05-12 21:00:00,1240,1237.17,1257.713
2024-05-12 22:00:00,1184,1162.77,1218.217
2024-05-12 23:00:00,1064,1078.57,1110.351
2024-05-13 00:00:00,1017,1020.67,1020.753
2024-05-13 01:00:00,980,972.87,970.992
2024-05-13 02:00:00,957,951.67,953.845
2024-05-13 03:00:00,959,939.57,945.206
2024-05-13 04:00:00,969,953.67,955.516
2024-05-13 05:00:00,1009,1000.07,1013.473
2024-05-13 06:00:00,1192,1180.27,1189.417
2024-05-13 07:00:00,1346,1328.07,1296.605
2024-05-13 08:00:00,1436,1395.17,1345.532
2024-05-13 09:00:00,1455,1396.07,1379.994
2024-05-13 10:00:00,1393,1320.47,1325.442
2024-05-13 11:00:00,1346,1325.77,1223.257
2024-05-13 12:00:00,1286,1277.07,1184.488
2024-05-13 13:00:00,1265,1300.87,1203.994
2024-05-13 14:00:00,1239,1299.67,1135.258
2024-05-13 15:00:00,1218,1346.77,1161.04
2024-05-13 16:00:00,1201,1316.97,1165.041
2024-05-13 17:00:00,1213,1329.27,1182.07
2024-05-13 18:00:00,1237,1348.57,1253.382
2024-05-13 19:00:00,1270,1364.47,1308.144
2024-05-13 20:00:00,1309,1377.67,1341.958
2024-05-13 21:00:00,1319,1355.67,1337.92
2024-05-13 22:00:00,1265,1196.67,1270.218
2024-05-13 23:00:00,1156,1079.17,1128.656
2024-05-14 00:00:00,1078,1027.07,1044.046
2024-05-14 01:00:00,1036,988.77,998.866
2024-05-14 02:00:00,1008,966.87,972.504
2024-05-14 03:00:00,1008,954.67,961.843
2024-05-14 04:00:00,1004,938.37,973.017
2024-05-14 05:00:00,1055,1006.77,1037.719
2024-05-14 06:00:00,1226,1138.27,1242.208
2024-05-14 07:00:00,1357,1295.37,1376.136
2024-05-14 08:00:00,1403,1307.67,1471.47
2024-05-14 09:00:00,1388,1242.77,1402.929
2024-05-14 10:00:00,1350,1116.27,1256.569
2024-05-14 11:00:00,1346,1324.47,1243.094
2024-05-14 12:00:00,1333,1398.87,1247.634
2024-05-14 13:00:00,1354,1368.37,1280.781
2024-05-14 14:00:00,1302,1341.97,1300.551
2024-05-14 15:00:00,1250,1356.87,1316.503
2024-05-14 16:00:00,1240,1388.37,1300.609
2024-05-14 17:00:00,1246,1317.27,1289.549
2024-05-14 18:00:00,1274,1356.67,1301.687
2024-05-14 19:00:00,1320,1351.07,1311.165
2024-05-14 20:00:00,1349,1345.27,1345.675
2024-05-14 21:00:00,1346,1340.27,1345.969
2024-05-14 22:00:00,1286,1251.77,1277.422
2024-05-14 23:00:00,1173,1150.57,1134.172
2024-05-15 00:00:00,1084,1002.37,1051.084
2024-05-15 01:00:00,1043,990.57,1008.071
2024-05-15 02:00:00,1019,976.27,987.009
2024-05-15 03:00:00,1016,965.47,979.515
2024-05-15 04:00:00,1010,984.87,988.358
2024-05-15 05:00:00,1053,1022.37,1041.293
2024-05-15 06:00:00,1224,1197.87,1254.615
2024-05-15 07:00:00,1359,1340.17,1411.469
2024-05-15 08:00:00,1417,1415.07,1491.773
2024-05-15 09:00:00,1407,1437.47,1455.469
2024-05-15 10:00:00,1367,1413.67,1371.478
2024-05-15 11:00:00,1363,1407.67,1293.882
2024-05-15 12:00:00,1338,1413.47,1243.318
2024-05-15 13:00:00,1343,1412.87,1207.03
2024-05-15 14:00:00,1319,1344.77,1114.147
2024-05-15 15:00:00,1291,1261.17,1178.135
2024-05-15 16:00:00,1311,1265.47,1133.512
2024-05-15 17:00:00,1324,1297.97,1197.276
2024-05-15 18:00:00,1368,1329.77,1278.743
2024-05-15 19:00:00,1393,1305.27,1311.83
2024-05-15 20:00:00,1406,1337.77,1345.198
2024-05-15 21:00:00,1397,1364.67,1342.751
2024-05-15 22:00:00,1324,1264.37,1276.74
2024-05-15 23:00:00,1190,1139.27,1136.557
2024-05-16 00:00:00,1098,995.57,1043.456
2024-05-16 01:00:00,1049,927.37,983.633
2024-05-16 02:00:00,1024,906.67,961.316
2024-05-16 03:00:00,1023,958.87,961.395
2024-05-16 04:00:00,1023,957.67,966.991
2024-05-16 05:00:00,1071,987.87,1031.063
2024-05-16 06:00:00,1248,1174.47,1262.037
2024-05-16 07:00:00,1393,1323.17,1367.969
2024-05-16 08:00:00,1436,1416.87,1343.818
2024-05-16 09:00:00,1392,1419.37,1262.308
2024-05-16 10:00:00,1342,1373.57,1171.607
2024-05-16 11:00:00,1320,1346.17,1125.293
2024-05-16 12:00:00,1301,1360.67,1099.907
2024-05-16 13:00:00,1341,1377.57,1121.6
2024-05-16 14:00:00,1334,1312.37,1092.708
2024-05-16 15:00:00,1323,1352.97,1031.916
2024-05-16 16:00:00,1318,1303.87,1081.785
2024-05-16 17:00:00,1327,1333.57,1092.764
2024-05-16 18:00:00,1364,1366.87,1175.589
2024-05-16 19:00:00,1391,1359.77,1305.201
2024-05-16 20:00:00,1401,1336.77,1350.343
2024-05-16 21:00:00,1390,1306.67,1342.883
2024-05-16 22:00:00,1318,1247.57,1295.957
2024-05-16 23:00:00,1189,1118.27,1149.961
2024-05-17 00:00:00,1097,1028.47,1057.94
2024-05-17 01:00:00,1047,961.47,1007.685
2024-05-17 02:00:00,1021,963.67,992.083
2024-05-17 03:00:00,1017,941.67,991.454
2024-05-17 04:00:00,1016,957.37,998.377
2024-05-17 05:00:00,1068,1009.97,1073.958
